,InchiKey,ClassyFire compound kingdom,SMILES,both same,SMILES with metal ions removed,Status,Dataset
1704,VIROVYVQCGLCII-UHFFFAOYSA-N,Organic compounds,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,True,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0,CPDB
1705,VJHFGYJILVGPCS-UHFFFAOYSA-N,Organic compounds,O=C[CH-]C=O.[Na+],False,O=C[CH-]C=O,1,CCRIS
1706,VJJPUSNTGOMMGY-MRVIYFEKSA-N,Organic compounds,COc1cc(cc(c1O)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2[C@@H](c2c1cc1OCOc1c2)O[C@@H]1O[C@@H]2CO[C@H](O[C@H]2[C@@H]([C@H]1O)O)C,True,COc1cc(cc(c1O)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2[C@@H](c2c1cc1OCOc1c2)O[C@@H]1O[C@@H]2CO[C@H](O[C@H]2[C@@H]([C@H]1O)O)C,1,IARC
1707,VJNWEQGIPZMBMA-UHFFFAOYSA-N,Organic compounds,S=C=NCCCCCCc1ccccc1,True,S=C=NCCCCCCc1ccccc1,0,CPDB
1708,VJRITMATACIYAF-UHFFFAOYSA-N,Organic compounds,NNS(=O)(=O)c1ccccc1,True,NNS(=O)(=O)c1ccccc1,0,CPDB
1709,VJYFKVYYMZPMAB-UHFFFAOYSA-N,Organic compounds,CCCSP(=O)(SCCC)OCC,True,CCCSP(=O)(SCCC)OCC,0,CCRIS
1710,VJYIFXVZLXQVHO-UHFFFAOYSA-N,Organic compounds,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,True,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,0,CCRIS
1711,VKJHTUVLJYWAEY-UHFFFAOYSA-N,Organic compounds,CCN(C(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)(C)C)O)CC.Cl,True,CCN(C(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)(C)C)O)CC.Cl,0,CCRIS
1712,VKWNTWQXVLKCSG-UHFFFAOYSA-N,Organic compounds,CCNc1ccc2c(c1N=Nc1ccc(cc1)N=Nc1ccccc1)cccc2,True,CCNc1ccc2c(c1N=Nc1ccc(cc1)N=Nc1ccccc1)cccc2,0,IARC
1713,VKYKSIONXSXAKP-UHFFFAOYSA-N,Organic compounds,C1N2CN3CN1CN(C2)C3,True,C1N2CN3CN1CN(C2)C3,0,CPDBAS
1714,VKYZDCTWJGBFDW-UHFFFAOYSA-N,Organic compounds,Clc1ccc(c(c1)C)N.Cl,True,Clc1ccc(c(c1)C)N.Cl,1,CPDBAS
1715,VLCYCQAOQCDTCN-UHFFFAOYSA-N,Organic compounds,NCCCC(C(=O)O)(C(F)F)N,True,NCCCC(C(=O)O)(C(F)F)N,0,CPDBAS
1716,VLEUZFDZJKSGMX-ONEGZZNKSA-N,Organic compounds,COc1cc(/C=C/c2ccc(cc2)O)cc(c1)OC,True,COc1cc(/C=C/c2ccc(cc2)O)cc(c1)OC,1,Selleck_Chem
1717,VLKZOEOYAKHREP-UHFFFAOYSA-N,Organic compounds,CCCCCC,True,CCCCCC,1,CPDB
1718,VLPFTAMPNXLGLX-UHFFFAOYSA-N,Organic compounds,CCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC,True,CCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC,1,CPDB
1719,VMCPNGDDOMAWHB-UHFFFAOYSA-J,Organic compounds,[O-]C(=O)CC(C(=O)[O-])(CC(=O)O)O.[O-]C(=O)CC(C(=O)[O-])(CC(=O)O)O.[Pu],False,[O-]C(=O)CC(C(=O)[O-])(CC(=O)O)O.[O-]C(=O)CC(C(=O)[O-])(CC(=O)O)O,1,CCRIS
1720,VMMDOCYDNRLESP-UHFFFAOYSA-N,Organic compounds,ClCC(=O)c1ccc(cc1)NC(=O)C,True,ClCC(=O)c1ccc(cc1)NC(=O)C,0,CCRIS
1721,VMUXSMXIQBNMGZ-UHFFFAOYSA-N,Organic compounds,O=C1CCc2c(O1)cccc2,True,O=C1CCc2c(O1)cccc2,1,CPDBAS
1722,VNHJXYUDIBQDDX-UWVGGRQHSA-N,Organic compounds,OC(=O)C[C@@H]1NC(=O)[C@@H](NC1=O)Cc1ccccc1,True,OC(=O)C[C@@H]1NC(=O)[C@@H](NC1=O)Cc1ccccc1,0,CCRIS
1723,VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,C,True,C,1,CCRIS
1724,VNYKETBBOXBLET-UHFFFAOYSA-N,Organic compounds,CCN(C(=S)S[Se](SC(=S)N(CC)CC)(SC(=S)N(CC)CC)SC(=S)N(CC)CC)CC,True,CCN(C(=S)S[Se](SC(=S)N(CC)CC)(SC(=S)N(CC)CC)SC(=S)N(CC)CC)CC,0,IARC
1725,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,Organic compounds,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,True,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1,CCRIS
1726,VOJLELRQLPENHL-UHFFFAOYSA-N,Organic compounds,OCCN1C(=O)C(O)N=C(c2c1ccc(c2)Cl)c1ccccc1F,True,OCCN1C(=O)C(O)N=C(c2c1ccc(c2)Cl)c1ccccc1F,0,CCRIS
1727,VONWDASPFIQPDY-UHFFFAOYSA-N,Organic compounds,COP(=O)(OC)C,True,COP(=O)(OC)C,1,CCRIS
1728,VOPWNXZWBYDODV-UHFFFAOYSA-N,Organic compounds,FC(Cl)F,True,FC(Cl)F,0,CCRIS
1729,VOUGEZYPVGAPBB-XQRVVYSFSA-N,Organic compounds,CO/C(=C\C(=O)O)/C(=O)C(=C)C,True,CO/C(=C\C(=O)O)/C(=O)C(=C)C,0,IARC
1730,VOVIALXJUBGFJZ-KWVAZRHASA-N,Organic compounds,CCCC1O[C@H]2[C@](O1)(C(=O)CO)[C@@]1([C@@H](C2)[C@@H]2CCC3=CC(=O)C=C[C@@]3([C@H]2[C@H](C1)O)C)C,True,CCCC1O[C@H]2[C@](O1)(C(=O)CO)[C@@]1([C@@H](C2)[C@@H]2CCC3=CC(=O)C=C[C@@]3([C@H]2[C@H](C1)O)C)C,1,CCRIS
1731,VOVUARRWDCVURC-UHFFFAOYSA-N,Organic compounds,S1CC1,True,S1CC1,0,IARC
1732,VOWZNBNDMFLQGM-UHFFFAOYSA-N,Organic compounds,Cc1ccc(c(c1)N)C,True,Cc1ccc(c(c1)N)C,0,IARC
1733,VOXZDWNPVJITMN-SFFUCWETSA-N,Organic compounds,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@H]2O)C,True,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@H]2O)C,0,CCRIS
1734,VOZKAJLKRJDJLL-UHFFFAOYSA-N,Organic compounds,Nc1ccc(c(c1)N)C,True,Nc1ccc(c(c1)N)C,1,CPDBAS
1735,VPBPTHOOANATTD-UNJWAJPSSA-N,Organic compounds,OC(=O)[C@H]1O[C@@H](ON(c2ccc3c(c2)Cc2c3cccc2)C(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,True,OC(=O)[C@H]1O[C@@H](ON(c2ccc3c(c2)Cc2c3cccc2)C(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,0,CCRIS
1736,VPRAQYXPZIFIOH-UHFFFAOYSA-N,Organic compounds,C#CCN1CC(=O)N(C1=O)COC(=O)C1C(C1(C)C)C=C(C)C,True,C#CCN1CC(=O)N(C1=O)COC(=O)C1C(C1(C)C)C=C(C)C,0,CCRIS
1737,VPUGDVKSAQVFFS-UHFFFAOYSA-N,Organic compounds,c1cc2ccc3c4c2c2c1ccc1c2c2c4c(cc3)ccc2cc1,True,c1cc2ccc3c4c2c2c1ccc1c2c2c4c(cc3)ccc2cc1,0,IARC
1738,VQAYFKKCNSOZKM-IOSLPCCCSA-N,Organic compounds,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2NC,True,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2NC,0,CPDBAS
1739,VQHSOMBJVWLPSR-JVCRWLNRSA-N,Organic compounds,OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O,True,OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O,1,CCRIS
1740,VRSAQOMEXLWLBL-UHFFFAOYSA-N,Organic compounds,O=NN1CC(C)N(C(C1)C)C(=O)C,True,O=NN1CC(C)N(C(C1)C)C(=O)C,1,CCRIS
1741,VSGNNIFQASZAOI-UHFFFAOYSA-L,Organic compounds,[O-]C(=O)C.[O-]C(=O)C.[Ca+2],False,[O-]C(=O)C.[O-]C(=O)C,0,CPDB
1742,VSIOJDPUQMSMND-UHFFFAOYSA-N,Organic compounds,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl.OC(=O)COc1ccc(cc1Cl)Cl.CNC,True,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl.OC(=O)COc1ccc(cc1Cl)Cl.CNC,1,CCRIS
1743,VSMLKOBHLXAHFD-UHFFFAOYSA-N,Organic compounds,O=NNC(=O)N(C)C,True,O=NNC(=O)N(C)C,1,CCRIS
1744,VSNHCAURESNICA-UHFFFAOYSA-N,Organic compounds,NC(=O)NO,True,NC(=O)NO,0,IARC
1745,VSVAVMVWTLLTCH-BJMVGYQFSA-N,Organic compounds,O=C1NCCN1/N=C/c1ccc(o1)[N+](=O)[O-],True,O=C1NCCN1/N=C/c1ccc(o1)[N+](=O)[O-],1,CCRIS
1746,VTIIZUHZMUVVCB-UHFFFAOYSA-K,Organic compounds,[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])O.O.O.O.O.[Fe+3],False,[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])O.O.O.O.O,0,CPDBAS
1747,VTLNPNNUIJHJQB-UHFFFAOYSA-N,Organic compounds,OCc1nn(c(n1)NCCCOc1cccc(c1)CN1CCCCC1)C,True,OCc1nn(c(n1)NCCCOc1cccc(c1)CN1CCCCC1)C,1,CPDBAS
1748,VTOUNUQLXMNNMQ-UHFFFAOYSA-N,Organic compounds,NNc1scc(n1)c1ccccc1,True,NNc1scc(n1)c1ccccc1,0,CPDB
1749,VTWQUFUBSCXPOW-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc(o1)c1nnc(o1)N,True,[O-][N+](=O)c1ccc(o1)c1nnc(o1)N,1,CPDBAS
1750,VUCAHVBMSFIGAI-ZFINNJDLSA-M,Organic compounds,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OS(=O)(=O)[O-].[Na+],False,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OS(=O)(=O)[O-],0,CPDB
1751,VUNCWTMEJYMOOR-UHFFFAOYSA-N,Organic compounds,ClC1=C(Cl)C(C(=C1Cl)Cl)(Cl)Cl,True,ClC1=C(Cl)C(C(=C1Cl)Cl)(Cl)Cl,0,CCRIS
1752,VVBJNJFYBCLUAH-UHFFFAOYSA-N,Organic compounds,C=CC(c1ccc2c(c1)OCO2)O,True,C=CC(c1ccc2c(c1)OCO2)O,1,CCRIS
1753,VVBLNCFGVYUYGU-UHFFFAOYSA-N,Organic compounds,CN(c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C)C,True,CN(c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C)C,1,CCRIS
1754,VVDBZDRIMIXITI-UHFFFAOYSA-N,Organic compounds,OC(=O)CN(CC(=O)O)CC(=O)O.[Fe],False,OC(=O)CN(CC(=O)O)CC(=O)O,1,CHEBI
1755,VVQNEPGJFQJSBK-UHFFFAOYSA-N,Organic compounds,COC(=O)C(=C)C,True,COC(=O)C(=C)C,0,CCRIS
1756,VWNFFIGQDGOCIA-UHFFFAOYSA-N,Organic compounds,CCCN[NH3+].[Cl-],True,CCCN[NH3+].[Cl-],1,CCRIS
1757,VWYIWOYBERNXLX-KTKRTIGZSA-N,Organic compounds,CCCCCCCC/C=C\CCCCCCCC(=O)OCC1OC1,True,CCCCCCCC/C=C\CCCCCCCC(=O)OCC1OC1,0,IARC
1758,VXPLXMJHHKHSOA-UHFFFAOYSA-N,Organic compounds,CC(OC(=O)Nc1ccccc1)C,True,CC(OC(=O)Nc1ccccc1)C,0,IARC
1759,VYGQUTWHTHXGQB-FFHKNEKCSA-N,Organic compounds,CCCCCCCCCCCCCCCC(=O)OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,True,CCCCCCCCCCCCCCCC(=O)OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,0,CPDBAS
1760,VYONOYYDEFODAJ-UHFFFAOYSA-N,Organic compounds,OCCN1CC1,True,OCCN1CC1,0,IARC
1761,VYQNWZOUAUKGHI-UHFFFAOYSA-N,Organic compounds,Oc1ccc(cc1)OCc1ccccc1,True,Oc1ccc(cc1)OCc1ccccc1,0,CPDBAS
1762,VYTOCZMQXCNIPD-UHFFFAOYSA-N,Organic compounds,Brc1cc(Br)c2c(c1)nccc2,True,Brc1cc(Br)c2c(c1)nccc2,0,CCRIS
1763,VYZAHLCBVHPDDF-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])Cl,True,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])Cl,0,CPDBAS
1764,VZGDMQKNWNREIO-UHFFFAOYSA-N,Organic compounds,ClC(Cl)(Cl)Cl,True,ClC(Cl)(Cl)Cl,1,CPDBAS
1765,VZMLEMYJUIIHNF-QURGRASLSA-N,Organic compounds,CC/C(=C(\c1ccc(cc1)OC(=O)CC)/CC)/c1ccc(cc1)OC(=O)CC,True,CC/C(=C(\c1ccc(cc1)OC(=O)CC)/CC)/c1ccc(cc1)OC(=O)CC,1,CCRIS
1766,VZUNGTLZRAYYDE-UHFFFAOYSA-N,Organic compounds,O=NN(/C(=N/[N+](=O)[O-])/N)C,True,O=NN(/C(=N/[N+](=O)[O-])/N)C,1,CCRIS
1767,WAAHHGKGQYVTNS-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1cccc2c1c1cccc3c1c2ccc3[N+](=O)[O-],True,[O-][N+](=O)c1cccc2c1c1cccc3c1c2ccc3[N+](=O)[O-],1,CCRIS
1768,WAPNOHKVXSQRPX-UHFFFAOYSA-N,Organic compounds,CC(c1ccccc1)O,True,CC(c1ccccc1)O,1,CCRIS
1769,WARCRYXKINZHGQ-UHFFFAOYSA-N,Organic compounds,NNC(=O)c1ccccc1,True,NNC(=O)c1ccccc1,1,CCRIS
1770,WBBDVRPSJSJSPC-UHFFFAOYSA-N,Organic compounds,C=CCN(C(=O)N)N=O,True,C=CCN(C(=O)N)N=O,1,CCRIS
1771,WBEJYOJJBDISQU-UHFFFAOYSA-N,Organic compounds,ClCC(CBr)Br,True,ClCC(CBr)Br,1,CCRIS
1772,WBNQDOYYEUMPFS-UHFFFAOYSA-N,Organic compounds,CCN(N=O)CC,True,CCN(N=O)CC,1,CPDBAS
1773,WBXQXRXMGCOVHA-UHFFFAOYSA-N,Organic compounds,O=NN(COC(=O)C)C,True,O=NN(COC(=O)C)C,1,CCRIS
1774,WBZFUFAFFUEMEI-UHFFFAOYSA-M,Organic compounds,CC1=CC(=NS(=O)(=O)O1)[O-].[K+],False,CC1=CC(=NS(=O)(=O)O1)[O-],0,CCRIS
1775,WCLNVRQZUKYVAI-UHFFFAOYSA-N,Organic compounds,Clc1c(Cl)cc2c(c1Cl)Oc1c(O2)c(Cl)c(c(c1Cl)Cl)Cl,True,Clc1c(Cl)cc2c(c1Cl)Oc1c(O2)c(Cl)c(c(c1Cl)Cl)Cl,1,CCRIS
1776,WCXDHFDTOYPNIE-UHFFFAOYSA-N,Organic compounds,N#CN=C(N(Cc1ccc(nc1)Cl)C)C,True,N#CN=C(N(Cc1ccc(nc1)Cl)C)C,0,CCRIS
1777,WDAHFRFQQRIZTK-UHFFFAOYSA-N,Organic compounds,O=NN(CCN(C)C)C,True,O=NN(CCN(C)C)C,1,CCRIS
1778,WDECIBYCCFPHNR-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)c1ccc3c(c1cc2)cccc3,True,c1ccc2c(c1)c1ccc3c(c1cc2)cccc3,1,CCRIS
1779,WDFZWSZNOFELJY-UHFFFAOYSA-N,Organic compounds,C1=CC2C(C=C1)O2,True,C1=CC2C(C=C1)O2,0,CCRIS
1780,WDPIZEKLJKBSOZ-UHFFFAOYSA-M,Organic compounds,CN(c1ccc(cc1)C(=C1C=CC(=[N+](C)C)C=C1)c1c2ccc(cc2cc(c1O)S(=O)(=O)[O-])S(=O)(=O)[O-])C.[Na+],False,CN(c1ccc(cc1)C(=C1C=CC(=[N+](C)C)C=C1)c1c2ccc(cc2cc(c1O)S(=O)(=O)[O-])S(=O)(=O)[O-])C,0,CCRIS
1781,WDRYRZXSPDWGEB-UHFFFAOYSA-N,Organic compounds,Clc1ccc(c(c1)Cl)Cn1nc(c2c1cccc2)C(=O)O,True,Clc1ccc(c(c1)Cl)Cn1nc(c2c1cccc2)C(=O)O,0,CCRIS
1782,WDXYVJKNSMILOQ-UHFFFAOYSA-N,Organic compounds,O=S1OCCO1,True,O=S1OCCO1,0,CPDB
1783,WECDUOXQLAIPQW-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1C)Cc1ccc(c(c1)C)N,True,Nc1ccc(cc1C)Cc1ccc(c(c1)C)N,1,CCRIS
1784,WEEGYLXZBRQIMU-UHFFFAOYSA-N,Organic compounds,CC12CCC(CC1)C(O2)(C)C,True,CC12CCC(CC1)C(O2)(C)C,0,CPDB
1785,WEQODPBVLBGVHC-UHFFFAOYSA-N,Organic compounds,O=CN(N=O)C,True,O=CN(N=O)C,1,CCRIS
1786,WFJRIDQGVSJLLH-UHFFFAOYSA-N,Organic compounds,COC(=O)NN,True,COC(=O)NN,0,CPDBAS
1787,WFWLQNSHRPWKFK-UHFFFAOYSA-N,Organic compounds,O=c1[nH]c(=O)n(cc1F)C1CCCO1,True,O=c1[nH]c(=O)n(cc1F)C1CCCO1,0,CCRIS
1788,WHDGWKAJBYRJJL-UHFFFAOYSA-K,Organic compounds,CN(C(=S)[S-])C.CN(C(=S)[S-])C.CN(C(=S)[S-])C.[Fe+3],False,CN(C(=S)[S-])C.CN(C(=S)[S-])C.CN(C(=S)[S-])C,0,IARC
1789,WHGYBXFWUBPSRW-FOUAGVGXSA-N,Organic compounds,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]5O)CO)[C@H](O)[C@H]4O)CO)[C@H](O)[C@H]3O)CO,True,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]5O)CO)[C@H](O)[C@H]4O)CO)[C@H](O)[C@H]3O)CO,0,CCRIS
1790,WHIVNJATOVLWBW-PLNGDYQASA-N,Organic compounds,C/C(=N/O)/CC,True,C/C(=N/O)/CC,1,CCRIS
1791,WHIVNJATOVLWBW-SNAWJCMRSA-N,Organic compounds,C/C(=N\O)/CC,True,C/C(=N\O)/CC,1,CPDBAS
1792,WHIVNJATOVLWBW-UHFFFAOYSA-N,Organic compounds,CC(=NO)CC,True,CC(=NO)CC,1,CPDB
1793,WHKUVVPPKQRRBV-UHFFFAOYSA-N,Organic compounds,OC(=O)COc1ccc(cc1C)Cl,True,OC(=O)COc1ccc(cc1C)Cl,0,CCRIS
1794,WHOKDONDRZNCBC-UHFFFAOYSA-N,Organic compounds,CC(OC(=O)COc1ccc(cc1Cl)Cl)C,True,CC(OC(=O)COc1ccc(cc1Cl)Cl)C,0,CPDBAS
1795,WHTVZRBIWZFKQO-UHFFFAOYSA-N,Organic compounds,CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,True,CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,0,IARC
1796,WHUUTDBJXJRKMK-VKHMYHEASA-N,Organic compounds,OC(=O)CC[C@@H](C(=O)O)N,True,OC(=O)CC[C@@H](C(=O)O)N,0,ISSCAN
1797,WIGIZIANZCJQQY-UHFFFAOYSA-N,Organic compounds,CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,True,CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,0,CCRIS
1798,WIIZWVCIJKGZOK-RKDXNWHRSA-N,Organic compounds,OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,True,OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,0,CPDB
1799,WJCNZQLZVWNLKY-UHFFFAOYSA-N,Organic compounds,c1scc(n1)c1nc2c([nH]1)cccc2,True,c1scc(n1)c1nc2c([nH]1)cccc2,0,CCRIS
1800,WJDNMDMNPIKDCP-UHFFFAOYSA-N,Organic compounds,O=NN(c1ccccn1)C,True,O=NN(c1ccccn1)C,1,CPDB
1801,WJFKNYWRSNBZNX-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)Sc1c(N2)cccc1,True,c1ccc2c(c1)Sc1c(N2)cccc1,0,CPDBAS
1802,WJNMOHJPMIXLHU-UHFFFAOYSA-N,Organic compounds,OC1C2OC2c2c(C1O)ccc1c2c(C)cc2c1cccc2C,True,OC1C2OC2c2c(C1O)ccc1c2c(C)cc2c1cccc2C,1,CCRIS
1803,WJNRPILHGGKWCK-UHFFFAOYSA-N,Organic compounds,CC(Nc1nc(NC(C)C)nc(n1)Cl)C,True,CC(Nc1nc(NC(C)C)nc(n1)Cl)C,0,CPDBAS
1804,WJYIASZWHGOTOU-UHFFFAOYSA-N,Organic compounds,CCCCCCCN,True,CCCCCCCN,0,CPDB
1805,WKGXYQFOCVYPAC-UHFFFAOYSA-N,Organic compounds,NC(=O)OCC(c1ccccc1)COC(=O)N,True,NC(=O)OCC(c1ccccc1)COC(=O)N,1,CPDBAS
1806,WKIPQMJEBCEACS-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc(o1)/C(=N/O)/N,True,[O-][N+](=O)c1ccc(o1)/C(=N/O)/N,0,CPDB
1807,WKSAUQYGYAYLPV-UHFFFAOYSA-N,Organic compounds,CCc1nc(N)nc(c1c1ccc(cc1)Cl)N,True,CCc1nc(N)nc(c1c1ccc(cc1)Cl)N,0,CCRIS
1808,WLDRFJDGKMTPPV-UHFFFAOYSA-N,Organic compounds,CNNC.Cl.Cl,True,CNNC.Cl.Cl,1,CCRIS
1809,WLHQHAUOOXYABV-UHFFFAOYSA-N,Organic compounds,Clc1sc2c(c1)S(=O)(=O)N(C(=C2O)C(=O)Nc1ccccn1)C,True,Clc1sc2c(c1)S(=O)(=O)N(C(=C2O)C(=O)Nc1ccccn1)C,0,CCRIS
1810,WLIJZJZXWRTQIH-UHFFFAOYSA-N,Organic compounds,O=NN(C(=O)Nc1nc2c(s1)cccc2)C,True,O=NN(C(=O)Nc1nc2c(s1)cccc2)C,1,CPDB
1811,WLKPHJWEIIAIFW-BYPYZUCNSA-N,Organic compounds,O=NN1CCC[C@H]1C(=O)O,True,O=NN1CCC[C@H]1C(=O)O,0,IARC
1812,WLKPHJWEIIAIFW-UHFFFAOYSA-N,Organic compounds,O=NN1CCCC1C(=O)O,True,O=NN1CCCC1C(=O)O,0,CPDB
1813,WMFXCDGQRHJFKL-UHFFFAOYSA-N,Organic compounds,Fc1cccc2c1cccn2,True,Fc1cccc2c1cccn2,1,CCRIS
1814,WMTOFAHQHIMZAZ-UHFFFAOYSA-N,Organic compounds,Oc1cc2CCCc2c2c1c1ccccc1cc2,True,Oc1cc2CCCc2c2c1c1ccccc1cc2,1,CCRIS
1815,WMYVHJWZUUEZNE-ARWFNKCKSA-J,Organic compounds,Cc1cc(ccc1N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],False,Cc1cc(ccc1N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-],1,CCRIS
1816,WNDUPUMWHYAJOR-SADXPQEKSA-K,Organic compounds,[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])O.OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O.[Fe+3],False,[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])O.OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,0,IARC
1817,WNSYEWGYAFFSSQ-UHFFFAOYSA-N,Organic compounds,O=NN1CCN(CC1)N=O,True,O=NN1CCN(CC1)N=O,1,CCRIS
1818,WNTGYJSOUMFZEP-UHFFFAOYSA-N,Organic compounds,OC(=O)C(Oc1ccc(cc1C)Cl)C,True,OC(=O)C(Oc1ccc(cc1C)Cl)C,1,CCRIS
1819,WNTRMRXAGJOLCU-UHFFFAOYSA-N,Organic compounds,ClC(C1=C(Cl)C(=O)OC1O)Cl,True,ClC(C1=C(Cl)C(=O)OC1O)Cl,1,CCRIS
1820,WNYADZVDBIBLJJ-UHFFFAOYSA-N,Organic compounds,O=NN1CCCC1,True,O=NN1CCCC1,1,CPDBAS
1821,WOEOEFXOZUBXMR-UHFFFAOYSA-N,Organic compounds,OCCN(C(=O)NCC)N=O,True,OCCN(C(=O)NCC)N=O,1,CCRIS
1822,WOVKYSAHUYNSMH-RRKCRQDMSA-N,Organic compounds,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(Br)c(=O)[nH]c1=O,True,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(Br)c(=O)[nH]c1=O,1,CCRIS
1823,WPJPSIKNQCJUCP-UHFFFAOYSA-N,Organic compounds,OS(=O)(=O)OCc1c2ccccc2c2c3c1ccc1c3c(cc2)ccc1,True,OS(=O)(=O)OCc1c2ccccc2c2c3c1ccc1c3c(cc2)ccc1,1,CCRIS
